"state","puma2k","cbsa10","stab","cbsaname10","PUMA2kName","pop10","afact"
"FIPS state","puma2k","cbsa10","State Postal Code","2010 CBSA Name","PUMA 2K Name","Total Pop, 2010 census","puma2k to cbsa10 alloc factor"
"48","04502","26420","TX","Houston-Sugar Land-Baytown, TX Metropolitan Statistical Area","4804502",247684,1 
"48","04502","99999","TX","99999","4804502",3,0 
"48","04503","26420","TX","Houston-Sugar Land-Baytown, TX Metropolitan Statistical Area","4804503",173179,1 
"48","04503","99999","TX","99999","4804503",8,0 
"48","04601","26420","TX","Houston-Sugar Land-Baytown, TX Metropolitan Statistical Area","4804601",119119,1 
"48","04602","26420","TX","Houston-Sugar Land-Baytown, TX Metropolitan Statistical Area","4804602",140552,1 
"48","04603","26420","TX","Houston-Sugar Land-Baytown, TX Metropolitan Statistical Area","4804603",123000,1 
"48","04604","26420","TX","Houston-Sugar Land-Baytown, TX Metropolitan Statistical Area","4804604",145239,1 
"48","04605","26420","TX","Houston-Sugar Land-Baytown, TX Metropolitan Statistical Area","4804605",124520,1 
"48","04606","26420","TX","Houston-Sugar Land-Baytown, TX Metropolitan Statistical Area","4804606",128193,1 
"48","04607","26420","TX","Houston-Sugar Land-Baytown, TX Metropolitan Statistical Area","4804607",154728,1 
"48","04608","26420","TX","Houston-Sugar Land-Baytown, TX Metropolitan Statistical Area","4804608",133706,1 
"48","04609","26420","TX","Houston-Sugar Land-Baytown, TX Metropolitan Statistical Area","4804609",114811,1 
"48","04610","26420","TX","Houston-Sugar Land-Baytown, TX Metropolitan Statistical Area","4804610",128420,1 
"48","04611","26420","TX","Houston-Sugar Land-Baytown, TX Metropolitan Statistical Area","4804611",127533,1 
"48","04612","26420","TX","Houston-Sugar Land-Baytown, TX Metropolitan Statistical Area","4804612",138810,1 
"48","04613","26420","TX","Houston-Sugar Land-Baytown, TX Metropolitan Statistical Area","4804613",135013,1 
"48","04614","26420","TX","Houston-Sugar Land-Baytown, TX Metropolitan Statistical Area","4804614",158614,1 
"48","04615","26420","TX","Houston-Sugar Land-Baytown, TX Metropolitan Statistical Area","4804615",169505,1 
"48","04616","26420","TX","Houston-Sugar Land-Baytown, TX Metropolitan Statistical Area","4804616",156214,1 
"48","04617","26420","TX","Houston-Sugar Land-Baytown, TX Metropolitan Statistical Area","4804617",289725,1 
"48","04618","26420","TX","Houston-Sugar Land-Baytown, TX Metropolitan Statistical Area","4804618",254377,1 
"48","04619","26420","TX","Houston-Sugar Land-Baytown, TX Metropolitan Statistical Area","4804619",220946,1 
"48","04620","26420","TX","Houston-Sugar Land-Baytown, TX Metropolitan Statistical Area","4804620",136785,1 
"48","04621","26420","TX","Houston-Sugar Land-Baytown, TX Metropolitan Statistical Area","4804621",242991,1 
"48","04622","26420","TX","Houston-Sugar Land-Baytown, TX Metropolitan Statistical Area","4804622",205646,1 
"48","04623","26420","TX","Houston-Sugar Land-Baytown, TX Metropolitan Statistical Area","4804623",236602,1 
"48","04624","26420","TX","Houston-Sugar Land-Baytown, TX Metropolitan Statistical Area","4804624",158367,1 
"48","04625","26420","TX","Houston-Sugar Land-Baytown, TX Metropolitan Statistical Area","4804625",149043,1 
"48","04701","26420","TX","Houston-Sugar Land-Baytown, TX Metropolitan Statistical Area","4804701",378044,1 
"48","04702","26420","TX","Houston-Sugar Land-Baytown, TX Metropolitan Statistical Area","4804702",207331,1 
"48","04801","26420","TX","Houston-Sugar Land-Baytown, TX Metropolitan Statistical Area","4804801",136865,1 
"48","04802","26420","TX","Houston-Sugar Land-Baytown, TX Metropolitan Statistical Area","4804802",176301,1 
"48","04901","26420","TX","Houston-Sugar Land-Baytown, TX Metropolitan Statistical Area","4804901",107139,1 
"48","04902","26420","TX","Houston-Sugar Land-Baytown, TX Metropolitan Statistical Area","4804902",184170,1 
"48","05000","13060","TX","Bay City, TX Micropolitan Statistical Area","4805000",36702,0.311 
"48","05000","20900","TX","El Campo, TX Micropolitan Statistical Area","4805000",41280,0.349 
"48","05000","99999","TX","99999","4805000",40137,0.34 
"48","05100","12420","TX","Austin-Round Rock-San Marcos, TX Metropolitan Statistical Area","4805100",112237,0.63 
"48","05100","99999","TX","99999","4805100",65923,0.37 
"48","05201","12420","TX","Austin-Round Rock-San Marcos, TX Metropolitan Statistical Area","4805201",227095,1 
"48","05202","12420","TX","Austin-Round Rock-San Marcos, TX Metropolitan Statistical Area","4805202",195581,1 
"48","05301","12420","TX","Austin-Round Rock-San Marcos, TX Metropolitan Statistical Area","4805301",184134,1 
"48","05302","12420","TX","Austin-Round Rock-San Marcos, TX Metropolitan Statistical Area","4805302",175515,1 
"48","05303","12420","TX","Austin-Round Rock-San Marcos, TX Metropolitan Statistical Area","4805303",197922,1 
"48","05304","12420","TX","Austin-Round Rock-San Marcos, TX Metropolitan Statistical Area","4805304",170170,1 
"48","05401","12420","TX","Austin-Round Rock-San Marcos, TX Metropolitan Statistical Area","4805401",290873,1 
"48","05402","12420","TX","Austin-Round Rock-San Marcos, TX Metropolitan Statistical Area","4805402",162762,1 
"48","05500","41700","TX","San Antonio-New Braunfels, TX Metropolitan Statistical Area","4805500",240005,1 
"48","05601","41700","TX","San Antonio-New Braunfels, TX Metropolitan Statistical Area","4805601",97550,1 
"48","05602","41700","TX","San Antonio-New Braunfels, TX Metropolitan Statistical Area","4805602",109166,1 
"48","05603","41700","TX","San Antonio-New Braunfels, TX Metropolitan Statistical Area","4805603",115784,1 
"48","05604","41700","TX","San Antonio-New Braunfels, TX Metropolitan Statistical Area","4805604",131404,1 
"48","05605","41700","TX","San Antonio-New Braunfels, TX Metropolitan Statistical Area","4805605",192168,1 
"48","05606","41700","TX","San Antonio-New Braunfels, TX Metropolitan Statistical Area","4805606",182987,1 
"48","05607","41700","TX","San Antonio-New Braunfels, TX Metropolitan Statistical Area","4805607",209404,1 
"48","05608","41700","TX","San Antonio-New Braunfels, TX Metropolitan Statistical Area","4805608",123909,1 
"48","05609","41700","TX","San Antonio-New Braunfels, TX Metropolitan Statistical Area","4805609",202902,1 
"48","05610","41700","TX","San Antonio-New Braunfels, TX Metropolitan Statistical Area","4805610",198569,1 
"48","05611","41700","TX","San Antonio-New Braunfels, TX Metropolitan Statistical Area","4805611",150930,1 
"48","05700","41700","TX","San Antonio-New Braunfels, TX Metropolitan Statistical Area","4805700",87834,0.586 
"48","05700","47020","TX","Victoria, TX Metropolitan Statistical Area","4805700",7210,0.048 
"48","05700","99999","TX","99999","4805700",54728,0.365 
"48","05800","23240","TX","Fredericksburg, TX Micropolitan Statistical Area","4805800",24837,0.13 
"48","05800","28500","TX","Kerrville, TX Micropolitan Statistical Area","4805800",49625,0.259 
"48","05800","41700","TX","San Antonio-New Braunfels, TX Metropolitan Statistical Area","4805800",99896,0.521 
"48","05800","99999","TX","99999","4805800",17217,0.09 
"48","05900","19620","TX","Del Rio, TX Micropolitan Statistical Area","4805900",48879,0.293 
"48","05900","20580","TX","Eagle Pass, TX Micropolitan Statistical Area","4805900",54258,0.325 
"48","05900","46620","TX","Uvalde, TX Micropolitan Statistical Area","4805900",26405,0.158 
"48","05900","99999","TX","99999","4805900",37468,0.224 
"48","06000","29700","TX","Laredo, TX Metropolitan Statistical Area","4806000",250304,1 
"48","06100","10860","TX","Alice, TX Micropolitan Statistical Area","4806100",40838,0.321 
"48","06100","13300","TX","Beeville, TX Micropolitan Statistical Area","4806100",31861,0.25 
"48","06100","18580","TX","Corpus Christi, TX Metropolitan Statistical Area","4806100",23158,0.182 
"48","06100","99999","TX","99999","4806100",31403,0.247 
"48","06200","47020","TX","Victoria, TX Metropolitan Statistical Area","4806200",108174,0.885 
"48","06200","99999","TX","99999","4806200",14075,0.115 
"48","06301","18580","TX","Corpus Christi, TX Metropolitan Statistical Area","4806301",121360,1 
"48","06302","18580","TX","Corpus Christi, TX Metropolitan Statistical Area","4806302",183853,1 
"48","06400","18580","TX","Corpus Christi, TX Metropolitan Statistical Area","4806400",99814,1 
"48","06500","28780","TX","Kingsville, TX Micropolitan Statistical Area","4806500",32477,0.229 
"48","06500","39700","TX","Raymondville, TX Micropolitan Statistical Area","4806500",22134,0.156 
"48","06500","40100","TX","Rio Grande City-Roma, TX Micropolitan Statistical Area","4806500",60968,0.429 
"48","06500","99999","TX","99999","4806500",26541,0.187 
"48","06600","32580","TX","McAllen-Edinburg-Mission, TX Metropolitan Statistical Area","4806600",124153,1 
"48","06701","32580","TX","McAllen-Edinburg-Mission, TX Metropolitan Statistical Area","4806701",175339,1 
"48","06702","32580","TX","McAllen-Edinburg-Mission, TX Metropolitan Statistical Area","4806702",147839,1 
"48","06703","32580","TX","McAllen-Edinburg-Mission, TX Metropolitan Statistical Area","4806703",163659,1 
"48","06704","32580","TX","McAllen-Edinburg-Mission, TX Metropolitan Statistical Area","4806704",163779,1 
"48","06800","15180","TX","Brownsville-Harlingen, TX Metropolitan Statistical Area","4806800",170626,1 
"48","06900","15180","TX","Brownsville-Harlingen, TX Metropolitan Statistical Area","4806900",235594,1 
"49","00100","14940","UT","Brigham City, UT Micropolitan Statistical Area","4900100",49975,0.224 
"49","00100","30860","UT","Logan, UT-ID Metropolitan Statistical Area","4900100",112656,0.505 
"49","00100","41620","UT","Salt Lake City, UT Metropolitan Statistical Area","4900100",58218,0.261 
"49","00100","99999","UT","99999","4900100",2264,0.01 
"49","00200","36260","UT","Ogden-Clearfield, UT Metropolitan Statistical Area","4900200",231236,1 
"49","00301","36260","UT","Ogden-Clearfield, UT Metropolitan Statistical Area","4900301",172876,1 
"49","00302","36260","UT","Ogden-Clearfield, UT Metropolitan Statistical Area","4900302",133603,1 
"49","00400","25720","UT","Heber, UT Micropolitan Statistical Area","4900400",23530,0.132 
"49","00400","36260","UT","Ogden-Clearfield, UT Metropolitan Statistical Area","4900400",9469,0.053 
"49","00400","39220","UT","Price, UT Micropolitan Statistical Area","4900400",21403,0.12 
"49","00400","41620","UT","Salt Lake City, UT Metropolitan Statistical Area","4900400",36324,0.204 
"49","00400","46860","UT","Vernal, UT Micropolitan Statistical Area","4900400",32588,0.183 
"49","00400","99999","UT","99999","4900400",54613,0.307 
"49","00501","41620","UT","Salt Lake City, UT Metropolitan Statistical Area","4900501",185869,1 
"49","00502","39340","UT","Provo-Orem, UT Metropolitan Statistical Area","4900502",33,0 
"49","00502","41620","UT","Salt Lake City, UT Metropolitan Statistical Area","4900502",181299,1 
"49","00503","41620","UT","Salt Lake City, UT Metropolitan Statistical Area","4900503",150249,1 
"49","00504","41620","UT","Salt Lake City, UT Metropolitan Statistical Area","4900504",147589,1 
"49","00505","41620","UT","Salt Lake City, UT Metropolitan Statistical Area","4900505",113791,1 
"49","00506","41620","UT","Salt Lake City, UT Metropolitan Statistical Area","4900506",127585,1 
"49","00507","41620","UT","Salt Lake City, UT Metropolitan Statistical Area","4900507",123273,1 
"49","00601","39340","UT","Provo-Orem, UT Metropolitan Statistical Area","4900601",158140,1 
"49","00602","39340","UT","Provo-Orem, UT Metropolitan Statistical Area","4900602",112570,1 
"49","00603","39340","UT","Provo-Orem, UT Metropolitan Statistical Area","4900603",245821,1 
"49","00700","16260","UT","Cedar City, UT Micropolitan Statistical Area","4900700",46163,0.166 
"49","00700","39340","UT","Provo-Orem, UT Metropolitan Statistical Area","4900700",10246,0.037 
"49","00700","41100","UT","St. George, UT Metropolitan Statistical Area","4900700",138115,0.495 
"49","00700","99999","UT","99999","4900700",84387,0.303 
"50","00100","15540","VT","Burlington-South Burlington, VT Metropolitan Statistical Area","5000100",211261,1 
"50","00200","12740","VT","Barre, VT Micropolitan Statistical Area","5000200",59529,0.4 
"50","00200","13620","VT","Berlin, NH-VT Micropolitan Statistical Area","5000200",6306,0.042 
"50","00200","30100","VT","Lebanon, NH-VT Micropolitan Statistical Area","5000200",15,0 
"50","00200","99999","VT","99999","5000200",82933,0.557 
"50","00300","12740","VT","Barre, VT Micropolitan Statistical Area","5000300",5,0 
"50","00300","30100","VT","Lebanon, NH-VT Micropolitan Statistical Area","5000300",85591,0.658 
"50","00300","99999","VT","99999","5000300",44513,0.342 
"50","00400","13540","VT","Bennington, VT Micropolitan Statistical Area","5000400",37125,0.274 
"50","00400","40860","VT","Rutland, VT Micropolitan Statistical Area","5000400",61642,0.455 
"50","00400","99999","VT","99999","5000400",36821,0.272 
"51","00100","47900","VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","5100100",207637,1 
"51","00200","47900","VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","5100200",139956,1 
"51","00301","47900","VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","5100301",224536,1 
"51","00302","47900","VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","5100302",201992,1 
"51","00303","47900","VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","5100303",211289,1 
"51","00304","47900","VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","5100304",175262,1 
"51","00305","47900","VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","5100305",303544,1 
"51","00400","49020","VA","Winchester, VA-WV Metropolitan Statistical Area","5100400",104508,0.713 
"51","00400","99999","VA","99999","5100400",41993,0.287 
"51","00501","47900","VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","5100501",222673,1 
"51","00502","47900","VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","5100502",231425,1 
"51","00600","47900","VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","5100600",429121,1 
"51","00700","25500","VA","Harrisonburg, VA Metropolitan Statistical Area","5100700",125228,0.529 
"51","00700","40060","VA","Richmond, VA Metropolitan Statistical Area","5100700",33153,0.14 
"51","00700","99999","VA","99999","5100700",78204,0.331 
"51","00800","47900","VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","5100800",128961,0.845 
"51","00800","99999","VA","99999","5100800",23584,0.155 
"51","00900","19020","VA","Culpeper, VA Micropolitan Statistical Area","5100900",46689,0.241 
"51","00900","47900","VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","5100900",146666,0.759 
"51","01000","16820","VA","Charlottesville, VA Metropolitan Statistical Area","5101000",186539,1 
"51","01100","16820","VA","Charlottesville, VA Metropolitan Statistical Area","5101100",15020,0.074 
"51","01100","40220","VA","Roanoke, VA Metropolitan Statistical Area","5101100",5190,0.025 
"51","01100","44420","VA","Staunton-Waynesboro, VA Micropolitan Statistical Area","5101100",118502,0.581 
"51","01100","99999","VA","99999","5101100",65262,0.32 
"51","01200","40060","VA","Richmond, VA Metropolitan Statistical Area","5101200",204206,1 
"51","01300","40060","VA","Richmond, VA Metropolitan Statistical Area","5101300",306943,1 
"51","01400","40060","VA","Richmond, VA Metropolitan Statistical Area","5101400",316236,1 
"51","01500","40060","VA","Richmond, VA Metropolitan Statistical Area","5101500",149626,1 
"51","01600","40220","VA","Roanoke, VA Metropolitan Statistical Area","5101600",121829,1 
"51","01700","40220","VA","Roanoke, VA Metropolitan Statistical Area","5101700",125529,1 
"51","01800","31340","VA","Lynchburg, VA Metropolitan Statistical Area","5101800",237661,1 
"51","01900","40060","VA","Richmond, VA Metropolitan Statistical Area","5101900",51425,0.303 
"51","01900","47900","VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","5101900",17,0 
"51","01900","99999","VA","99999","5101900",118092,0.697 
"51","02000","47260","VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area","5102000",180980,1 
