STATE,LOGRECNO,GEOID,Name
US,0005518,31000US16580,"Champaign-Urbana, IL Metro Area"
US,0005519,31000US16620,"Charleston, WV Metro Area"
US,0005520,31000US16660,"Charleston-Mattoon, IL Micro Area"
US,0005521,31000US16700,"Charleston-North Charleston, SC Metro Area"
US,0005522,31000US16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area"
US,0005523,31000US16820,"Charlottesville, VA Metro Area"
US,0005524,31000US16860,"Chattanooga, TN-GA Metro Area"
US,0005525,31000US16940,"Cheyenne, WY Metro Area"
US,0005526,31000US16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area"
US,0005527,31000US17020,"Chico, CA Metro Area"
US,0005528,31000US17060,"Chillicothe, OH Micro Area"
US,0005529,31000US17140,"Cincinnati, OH-KY-IN Metro Area"
US,0005530,31000US17200,"Claremont-Lebanon, NH-VT Micro Area"
US,0005531,31000US17220,"Clarksburg, WV Micro Area"
US,0005532,31000US17260,"Clarksdale, MS Micro Area"
US,0005533,31000US17300,"Clarksville, TN-KY Metro Area"
US,0005534,31000US17340,"Clearlake, CA Micro Area"
US,0005535,31000US17380,"Cleveland, MS Micro Area"
US,0005536,31000US17420,"Cleveland, TN Metro Area"
US,0005537,31000US17460,"Cleveland-Elyria, OH Metro Area"
US,0005538,31000US17500,"Clewiston, FL Micro Area"
US,0005539,31000US17540,"Clinton, IA Micro Area"
US,0005540,31000US17580,"Clovis, NM Micro Area"
US,0005541,31000US17660,"Coeur d'Alene, ID Metro Area"
US,0005542,31000US17700,"Coffeyville, KS Micro Area"
US,0005543,31000US17740,"Coldwater, MI Micro Area"
US,0005544,31000US17780,"College Station-Bryan, TX Metro Area"
US,0005545,31000US17820,"Colorado Springs, CO Metro Area"
US,0005546,31000US17860,"Columbia, MO Metro Area"
US,0005547,31000US17900,"Columbia, SC Metro Area"
US,0005548,31000US17980,"Columbus, GA-AL Metro Area"
US,0005549,31000US18020,"Columbus, IN Metro Area"
US,0005550,31000US18060,"Columbus, MS Micro Area"
US,0005551,31000US18100,"Columbus, NE Micro Area"
US,0005552,31000US18140,"Columbus, OH Metro Area"
US,0005553,31000US18180,"Concord, NH Micro Area"
US,0005554,31000US18220,"Connersville, IN Micro Area"
US,0005555,31000US18260,"Cookeville, TN Micro Area"
US,0005556,31000US18300,"Coos Bay, OR Micro Area"
US,0005557,31000US18380,"Cordele, GA Micro Area"
US,0005558,31000US18420,"Corinth, MS Micro Area"
US,0005559,31000US18460,"Cornelia, GA Micro Area"
US,0005560,31000US18500,"Corning, NY Micro Area"
US,0005561,31000US18580,"Corpus Christi, TX Metro Area"
US,0005562,31000US18620,"Corsicana, TX Micro Area"
US,0005563,31000US18660,"Cortland, NY Micro Area"
US,0005564,31000US18700,"Corvallis, OR Metro Area"
US,0005565,31000US18740,"Coshocton, OH Micro Area"
US,0005566,31000US18780,"Craig, CO Micro Area"
US,0005567,31000US18820,"Crawfordsville, IN Micro Area"
US,0005568,31000US18860,"Crescent City, CA Micro Area"
US,0005569,31000US18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area"
US,0005570,31000US18900,"Crossville, TN Micro Area"
US,0005571,31000US18980,"Cullman, AL Micro Area"
US,0005572,31000US19000,"Cullowhee, NC Micro Area"
US,0005573,31000US19060,"Cumberland, MD-WV Metro Area"
US,0005574,31000US19100,"Dallas-Fort Worth-Arlington, TX Metro Area"
US,0005575,31000US19140,"Dalton, GA Metro Area"
US,0005576,31000US19180,"Danville, IL Metro Area"
US,0005577,31000US19220,"Danville, KY Micro Area"
US,0005578,31000US19260,"Danville, VA Micro Area"
US,0005579,31000US19300,"Daphne-Fairhope-Foley, AL Metro Area"
US,0005580,31000US19340,"Davenport-Moline-Rock Island, IA-IL Metro Area"
US,0005581,31000US19380,"Dayton, OH Metro Area"
US,0005582,31000US19420,"Dayton, TN Micro Area"
US,0005583,31000US19460,"Decatur, AL Metro Area"
US,0005584,31000US19500,"Decatur, IL Metro Area"
US,0005585,31000US19540,"Decatur, IN Micro Area"
US,0005586,31000US19580,"Defiance, OH Micro Area"
US,0005587,31000US19620,"Del Rio, TX Micro Area"
US,0005588,31000US19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area"
US,0005589,31000US19700,"Deming, NM Micro Area"
US,0005590,31000US19740,"Denver-Aurora-Lakewood, CO Metro Area"
US,0005591,31000US19760,"DeRidder, LA Micro Area"
US,0005592,31000US19780,"Des Moines-West Des Moines, IA Metro Area"
US,0005593,31000US19820,"Detroit-Warren-Dearborn, MI Metro Area"
US,0005594,31000US19860,"Dickinson, ND Micro Area"
US,0005595,31000US19940,"Dixon, IL Micro Area"
US,0005596,31000US19980,"Dodge City, KS Micro Area"
US,0005597,31000US20020,"Dothan, AL Metro Area"
US,0005598,31000US20060,"Douglas, GA Micro Area"
US,0005599,31000US20100,"Dover, DE Metro Area"
US,0005600,31000US20140,"Dublin, GA Micro Area"
US,0005601,31000US20180,"DuBois, PA Micro Area"
US,0005602,31000US20220,"Dubuque, IA Metro Area"
US,0005603,31000US20260,"Duluth, MN-WI Metro Area"
US,0005604,31000US20300,"Dumas, TX Micro Area"
US,0005605,31000US20340,"Duncan, OK Micro Area"
US,0005606,31000US20380,"Dunn, NC Micro Area"
US,0005607,31000US20420,"Durango, CO Micro Area"
US,0005608,31000US20460,"Durant, OK Micro Area"
US,0005609,31000US20500,"Durham-Chapel Hill, NC Metro Area"
US,0005610,31000US20540,"Dyersburg, TN Micro Area"
US,0005611,31000US20580,"Eagle Pass, TX Micro Area"
US,0005612,31000US20660,"Easton, MD Micro Area"
US,0005613,31000US20700,"East Stroudsburg, PA Metro Area"
US,0005614,31000US20740,"Eau Claire, WI Metro Area"
US,0005615,31000US20780,"Edwards, CO Micro Area"
US,0005616,31000US20820,"Effingham, IL Micro Area"
US,0005617,31000US20900,"El Campo, TX Micro Area"
US,0005618,31000US20940,"El Centro, CA Metro Area"
US,0005619,31000US20980,"El Dorado, AR Micro Area"
US,0005620,31000US21020,"Elizabeth City, NC Micro Area"
US,0005621,31000US21060,"Elizabethtown-Fort Knox, KY Metro Area"
US,0005622,31000US21120,"Elk City, OK Micro Area"
US,0005623,31000US21140,"Elkhart-Goshen, IN Metro Area"
US,0005624,31000US21180,"Elkins, WV Micro Area"
US,0005625,31000US21220,"Elko, NV Micro Area"
US,0005626,31000US21260,"Ellensburg, WA Micro Area"
US,0005627,31000US21300,"Elmira, NY Metro Area"
US,0005628,31000US21340,"El Paso, TX Metro Area"
US,0005629,31000US21380,"Emporia, KS Micro Area"
US,0005630,31000US21420,"Enid, OK Metro Area"
US,0005631,31000US21460,"Enterprise, AL Micro Area"
US,0005632,31000US21500,"Erie, PA Metro Area"
US,0005633,31000US21540,"Escanaba, MI Micro Area"
US,0005634,31000US21580,"Espa±ola, NM Micro Area"
US,0005635,31000US21640,"Eufaula, AL-GA Micro Area"
US,0005636,31000US21660,"Eugene, OR Metro Area"
US,0005637,31000US21700,"Eureka-Arcata-Fortuna, CA Micro Area"
US,0005638,31000US21740,"Evanston, WY Micro Area"
US,0005639,31000US21780,"Evansville, IN-KY Metro Area"
US,0005640,31000US21820,"Fairbanks, AK Metro Area"
US,0005641,31000US21840,"Fairfield, IA Micro Area"
US,0005642,31000US21860,"Fairmont, MN Micro Area"
US,0005643,31000US21900,"Fairmont, WV Micro Area"
US,0005644,31000US21980,"Fallon, NV Micro Area"
US,0005645,31000US22020,"Fargo, ND-MN Metro Area"
US,0005646,31000US22060,"Faribault-Northfield, MN Micro Area"
US,0005647,31000US22100,"Farmington, MO Micro Area"
US,0005648,31000US22140,"Farmington, NM Metro Area"
US,0005649,31000US22180,"Fayetteville, NC Metro Area"
US,0005650,31000US22220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area"
US,0005651,31000US22260,"Fergus Falls, MN Micro Area"
US,0005652,31000US22280,"Fernley, NV Micro Area"
US,0005653,31000US22300,"Findlay, OH Micro Area"
US,0005654,31000US22340,"Fitzgerald, GA Micro Area"
US,0005655,31000US22380,"Flagstaff, AZ Metro Area"
US,0005656,31000US22420,"Flint, MI Metro Area"
US,0005657,31000US22500,"Florence, SC Metro Area"
US,0005658,31000US22520,"Florence-Muscle Shoals, AL Metro Area"
US,0005659,31000US22540,"Fond du Lac, WI Metro Area"
US,0005660,31000US22580,"Forest City, NC Micro Area"
US,0005661,31000US22620,"Forrest City, AR Micro Area"
US,0005662,31000US22660,"Fort Collins, CO Metro Area"
US,0005663,31000US22700,"Fort Dodge, IA Micro Area"
US,0005664,31000US22780,"Fort Leonard Wood, MO Micro Area"
US,0005665,31000US22800,"Fort Madison-Keokuk, IA-IL-MO Micro Area"
US,0005666,31000US22820,"Fort Morgan, CO Micro Area"
US,0005667,31000US22840,"Fort Payne, AL Micro Area"
US,0005668,31000US22860,"Fort Polk South, LA Micro Area"
US,0005669,31000US22900,"Fort Smith, AR-OK Metro Area"
US,0005670,31000US23060,"Fort Wayne, IN Metro Area"
US,0005671,31000US23140,"Frankfort, IN Micro Area"
US,0005672,31000US23180,"Frankfort, KY Micro Area"
US,0005673,31000US23240,"Fredericksburg, TX Micro Area"
US,0005674,31000US23300,"Freeport, IL Micro Area"
US,0005675,31000US23340,"Fremont, NE Micro Area"
US,0005676,31000US23380,"Fremont, OH Micro Area"
US,0005677,31000US23420,"Fresno, CA Metro Area"
US,0005678,31000US23460,"Gadsden, AL Metro Area"
US,0005679,31000US23500,"Gaffney, SC Micro Area"
US,0005680,31000US23540,"Gainesville, FL Metro Area"
US,0005681,31000US23580,"Gainesville, GA Metro Area"
US,0005682,31000US23620,"Gainesville, TX Micro Area"
US,0005683,31000US23660,"Galesburg, IL Micro Area"
US,0005684,31000US23700,"Gallup, NM Micro Area"
US,0005685,31000US23780,"Garden City, KS Micro Area"
US,0005686,31000US23820,"Gardnerville Ranchos, NV Micro Area"
US,0005687,31000US23860,"Georgetown, SC Micro Area"
US,0005688,31000US23900,"Gettysburg, PA Metro Area"
US,0005689,31000US23940,"Gillette, WY Micro Area"
US,0005690,31000US23980,"Glasgow, KY Micro Area"
US,0005691,31000US24020,"Glens Falls, NY Metro Area"
US,0005692,31000US24060,"Glenwood Springs, CO Micro Area"
US,0005693,31000US24100,"Gloversville, NY Micro Area"
US,0005694,31000US24140,"Goldsboro, NC Metro Area"
US,0005695,31000US24220,"Grand Forks, ND-MN Metro Area"
US,0005696,31000US24260,"Grand Island, NE Metro Area"
US,0005697,31000US24300,"Grand Junction, CO Metro Area"
US,0005698,31000US24330,"Grand Rapids, MN Micro Area"
US,0005699,31000US24340,"Grand Rapids-Wyoming, MI Metro Area"
US,0005700,31000US24380,"Grants, NM Micro Area"
US,0005701,31000US24420,"Grants Pass, OR Metro Area"
US,0005702,31000US24460,"Great Bend, KS Micro Area"
US,0005703,31000US24500,"Great Falls, MT Metro Area"
US,0005704,31000US24540,"Greeley, CO Metro Area"
US,0005705,31000US24580,"Green Bay, WI Metro Area"
US,0005706,31000US24620,"Greeneville, TN Micro Area"
US,0005707,31000US24640,"Greenfield Town, MA Micro Area"
US,0005708,31000US24660,"Greensboro-High Point, NC Metro Area"
US,0005709,31000US24700,"Greensburg, IN Micro Area"
US,0005710,31000US24740,"Greenville, MS Micro Area"
US,0005711,31000US24780,"Greenville, NC Metro Area"
US,0005712,31000US24820,"Greenville, OH Micro Area"
US,0005713,31000US24860,"Greenville-Anderson-Mauldin, SC Metro Area"
US,0005714,31000US24900,"Greenwood, MS Micro Area"
US,0005715,31000US24940,"Greenwood, SC Micro Area"
US,0005716,31000US24980,"Grenada, MS Micro Area"
US,0005717,31000US25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area"
US,0005718,31000US25100,"Guymon, OK Micro Area"
US,0005719,31000US25180,"Hagerstown-Martinsburg, MD-WV Metro Area"
US,0005720,31000US25200,"Hailey, ID Micro Area"
US,0005721,31000US25220,"Hammond, LA Metro Area"
US,0005722,31000US25260,"Hanford-Corcoran, CA Metro Area"
US,0005723,31000US25300,"Hannibal, MO Micro Area"
US,0005724,31000US25420,"Harrisburg-Carlisle, PA Metro Area"
US,0005725,31000US25460,"Harrison, AR Micro Area"
US,0005726,31000US25500,"Harrisonburg, VA Metro Area"
US,0005727,31000US25540,"Hartford-West Hartford-East Hartford, CT Metro Area"
US,0005728,31000US25580,"Hastings, NE Micro Area"
US,0005729,31000US25620,"Hattiesburg, MS Metro Area"
US,0005730,31000US25700,"Hays, KS Micro Area"
US,0005731,31000US25720,"Heber, UT Micro Area"
US,0005732,31000US25740,"Helena, MT Micro Area"
US,0005733,31000US25760,"Helena-West Helena, AR Micro Area"
US,0005734,31000US25780,"Henderson, NC Micro Area"
US,0005735,31000US25820,"Hereford, TX Micro Area"
US,0005736,31000US25840,"Hermiston-Pendleton, OR Micro Area"
US,0005737,31000US25860,"Hickory-Lenoir-Morganton, NC Metro Area"
US,0005738,31000US25880,"Hillsdale, MI Micro Area"
US,0005739,31000US25900,"Hilo, HI Micro Area"
US,0005740,31000US25940,"Hilton Head Island-Bluffton-Beaufort, SC Metro Area"
US,0005741,31000US25980,"Hinesville, GA Metro Area"
US,0005742,31000US26020,"Hobbs, NM Micro Area"
US,0005743,31000US26090,"Holland, MI Micro Area"
US,0005744,31000US26140,"Homosassa Springs, FL Metro Area"
US,0005745,31000US26220,"Hood River, OR Micro Area"
US,0005746,31000US26260,"Hope, AR Micro Area"
US,0005747,31000US26300,"Hot Springs, AR Metro Area"
US,0005748,31000US26340,"Houghton, MI Micro Area"
US,0005749,31000US26380,"Houma-Thibodaux, LA Metro Area"
US,0005750,31000US26420,"Houston-The Woodlands-Sugar Land, TX Metro Area"
US,0005751,31000US26460,"Hudson, NY Micro Area"
US,0005752,31000US26500,"Huntingdon, PA Micro Area"
US,0005753,31000US26540,"Huntington, IN Micro Area"
US,0005754,31000US26580,"Huntington-Ashland, WV-KY-OH Metro Area"
US,0005755,31000US26620,"Huntsville, AL Metro Area"
US,0005756,31000US26660,"Huntsville, TX Micro Area"
US,0005757,31000US26700,"Huron, SD Micro Area"
US,0005758,31000US26740,"Hutchinson, KS Micro Area"
US,0005759,31000US26780,"Hutchinson, MN Micro Area"
US,0005760,31000US26820,"Idaho Falls, ID Metro Area"
US,0005761,31000US26860,"Indiana, PA Micro Area"
US,0005762,31000US26900,"Indianapolis-Carmel-Anderson, IN Metro Area"
US,0005763,31000US26940,"Indianola, MS Micro Area"
US,0005764,31000US26960,"Ionia, MI Micro Area"
US,0005765,31000US26980,"Iowa City, IA Metro Area"
US,0005766,31000US27020,"Iron Mountain, MI-WI Micro Area"
US,0005767,31000US27060,"Ithaca, NY Metro Area"
US,0005768,31000US27100,"Jackson, MI Metro Area"
US,0005769,31000US27140,"Jackson, MS Metro Area"
US,0005770,31000US27160,"Jackson, OH Micro Area"
US,0005771,31000US27180,"Jackson, TN Metro Area"
US,0005772,31000US27220,"Jackson, WY-ID Micro Area"
US,0005773,31000US27260,"Jacksonville, FL Metro Area"
US,0005774,31000US27300,"Jacksonville, IL Micro Area"
US,0005775,31000US27340,"Jacksonville, NC Metro Area"
US,0005776,31000US27380,"Jacksonville, TX Micro Area"
US,0005777,31000US27420,"Jamestown, ND Micro Area"
US,0005778,31000US27460,"Jamestown-Dunkirk-Fredonia, NY Micro Area"
US,0005779,31000US27500,"Janesville-Beloit, WI Metro Area"
US,0005780,31000US27540,"Jasper, IN Micro Area"
US,0005781,31000US27600,"Jefferson, GA Micro Area"
US,0005782,31000US27620,"Jefferson City, MO Metro Area"
US,0005783,31000US27660,"Jennings, LA Micro Area"
US,0005784,31000US27700,"Jesup, GA Micro Area"
US,0005785,31000US27740,"Johnson City, TN Metro Area"
US,0005786,31000US27780,"Johnstown, PA Metro Area"
US,0005787,31000US27860,"Jonesboro, AR Metro Area"
US,0005788,31000US27900,"Joplin, MO Metro Area"
US,0005789,31000US27920,"Junction City, KS Micro Area"
US,0005790,31000US27940,"Juneau, AK Micro Area"
US,0005791,31000US27980,"Kahului-Wailuku-Lahaina, HI Metro Area"
US,0005792,31000US28020,"Kalamazoo-Portage, MI Metro Area"
US,0005793,31000US28060,"Kalispell, MT Micro Area"
US,0005794,31000US28100,"Kankakee, IL Metro Area"
US,0005795,31000US28140,"Kansas City, MO-KS Metro Area"
US,0005796,31000US28180,"Kapaa, HI Micro Area"
US,0005797,31000US28260,"Kearney, NE Micro Area"
US,0005798,31000US28300,"Keene, NH Micro Area"
US,0005799,31000US28340,"Kendallville, IN Micro Area"
US,0005800,31000US28380,"Kennett, MO Micro Area"
US,0005801,31000US28420,"Kennewick-Richland, WA Metro Area"
US,0005802,31000US28500,"Kerrville, TX Micro Area"
US,0005803,31000US28540,"Ketchikan, AK Micro Area"
US,0005804,31000US28580,"Key West, FL Micro Area"
US,0005805,31000US28620,"Kill Devil Hills, NC Micro Area"
US,0005806,31000US28660,"Killeen-Temple, TX Metro Area"
US,0005807,31000US28700,"Kingsport-Bristol-Bristol, TN-VA Metro Area"
US,0005808,31000US28740,"Kingston, NY Metro Area"
US,0005809,31000US28780,"Kingsville, TX Micro Area"
US,0005810,31000US28820,"Kinston, NC Micro Area"
US,0005811,31000US28860,"Kirksville, MO Micro Area"
US,0005812,31000US28900,"Klamath Falls, OR Micro Area"
US,0005813,31000US28940,"Knoxville, TN Metro Area"
US,0005814,31000US29020,"Kokomo, IN Metro Area"
US,0005815,31000US29060,"Laconia, NH Micro Area"
US,0005816,31000US29100,"La Crosse-Onalaska, WI-MN Metro Area"
US,0005817,31000US29180,"Lafayette, LA Metro Area"
US,0005818,31000US29200,"Lafayette-West Lafayette, IN Metro Area"
US,0005819,31000US29260,"La Grande, OR Micro Area"
US,0005820,31000US29300,"LaGrange, GA Micro Area"
US,0005821,31000US29340,"Lake Charles, LA Metro Area"
US,0005822,31000US29380,"Lake City, FL Micro Area"
US,0005823,31000US29420,"Lake Havasu City-Kingman, AZ Metro Area"
US,0005824,31000US29460,"Lakeland-Winter Haven, FL Metro Area"
US,0005825,31000US29500,"Lamesa, TX Micro Area"
US,0005826,31000US29540,"Lancaster, PA Metro Area"
US,0005827,31000US29620,"Lansing-East Lansing, MI Metro Area"
US,0005828,31000US29660,"Laramie, WY Micro Area"
US,0005829,31000US29700,"Laredo, TX Metro Area"
US,0005830,31000US29740,"Las Cruces, NM Metro Area"
US,0005831,31000US29780,"Las Vegas, NM Micro Area"
US,0005832,31000US29820,"Las Vegas-Henderson-Paradise, NV Metro Area"
US,0005833,31000US29860,"Laurel, MS Micro Area"
US,0005834,31000US29900,"Laurinburg, NC Micro Area"
US,0005835,31000US29940,"Lawrence, KS Metro Area"
US,0005836,31000US29980,"Lawrenceburg, TN Micro Area"
US,0005837,31000US30020,"Lawton, OK Metro Area"
